date,close
2021-09-15,3.3199999
2021-09-14,3.24
2021-09-13,3.2
2021-09-10,3.0699999
2021-09-09,3.21
2021-09-08,3.25
2021-09-07,3.27
2021-09-03,3.4000001
2021-09-02,3.1300001
2021-09-01,3.1500001
2021-08-31,3.26
2021-08-30,3.2
2021-08-27,3.29
2021-08-26,3.1199999
2021-08-25,3.1099999
2021-08-24,3.2
2021-08-23,3.23
2021-08-20,3.1300001
2021-08-19,3.0799999
2021-08-18,3.2
2021-08-17,3.2
2021-08-16,3.24
2021-08-13,3.3399999
2021-08-12,3.3499999
2021-08-11,3.45
2021-08-10,3.3599999
2021-08-09,3.4400001
2021-08-06,3.6099999
2021-08-05,3.7
2021-08-04,3.79
2021-08-03,3.8499999
2021-07-30,3.8199999
2021-07-29,3.74
2021-07-28,3.6300001
2021-07-27,3.55
2021-07-26,3.5799999
2021-07-23,3.52
2021-07-22,3.5599999
2021-07-21,3.6099999
2021-07-20,3.6600001
2021-07-19,3.6900001
2021-07-16,3.71
2021-07-15,3.95
2021-07-14,3.8099999
2021-07-13,3.72
2021-07-12,3.73
2021-07-09,3.73
2021-07-08,3.72
2021-07-07,3.9100001
2021-07-06,3.9400001
2021-07-05,3.98
2021-07-02,4.0100002
2021-06-30,3.99
2021-06-29,3.9100001
2021-06-28,3.98
2021-06-25,3.8499999
2021-06-24,3.8599999
2021-06-23,3.8499999
2021-06-22,3.9100001
2021-06-21,3.8800001
2021-06-18,3.9100001
2021-06-17,3.95
2021-06-16,4.1599998
2021-06-15,4.1900001
2021-06-14,4.2800002
2021-06-11,4.2800002
2021-06-10,4.21
2021-06-09,4.0799999
2021-06-08,4.1399999
2021-06-07,4.21
2021-06-04,4.1700001
2021-06-03,4.1100001
2021-06-02,4.1799998
2021-06-01,4.3000002
2021-05-31,4.4400001
2021-05-28,4.4299998
2021-05-27,4.4099998
2021-05-26,4.5100002
2021-05-25,4.5
2021-05-21,4.3099999
2021-05-20,4.21
2021-05-19,4.0799999
2021-05-18,3.97
2021-05-17,4.0300002
2021-05-14,3.74
2021-05-13,3.5799999
2021-05-12,3.6099999
2021-05-11,3.78
2021-05-10,3.8499999
2021-05-07,3.8199999
2021-05-06,4.02
2021-05-05,3.9100001
2021-05-04,3.8900001
2021-05-03,3.8499999
2021-04-30,3.8099999
2021-04-29,3.79
2021-04-28,3.8800001
2021-04-27,3.8800001
2021-04-26,4.0100002
2021-04-23,4.0599999
2021-04-22,4.1300001
2021-04-21,4.1599998
2021-04-20,4.1500001
2021-04-19,4.1500001
2021-04-16,4.1900001
2021-04-15,4.0599999
2021-04-14,4.0300002
2021-04-13,4.0700002
2021-04-12,3.96
2021-04-09,4.0
2021-04-08,3.8900001
2021-04-07,3.79
2021-04-06,3.8199999
2021-04-05,3.6199999
2021-04-01,3.53
2021-03-31,3.3900001
2021-03-30,3.27
2021-03-29,3.4100001
2021-03-26,3.3699999
2021-03-25,3.3699999
2021-03-24,3.4400001
2021-03-23,3.51
2021-03-22,3.5899999
2021-03-19,3.54
2021-03-18,3.4100001
2021-03-17,3.46
2021-03-16,3.3
2021-03-15,3.3199999
2021-03-12,3.1900001
2021-03-11,3.1099999
2021-03-10,3.0699999
2021-03-09,3.0999999
2021-03-08,2.8800001
2021-03-05,2.9000001
2021-03-04,2.95
2021-03-03,3.01
2021-03-02,3.1199999
2021-03-01,2.8900001
2021-02-26,2.9300001
2021-02-25,3.0899999
2021-02-24,3.1900001
2021-02-23,3.1400001
2021-02-22,3.28
2021-02-19,3.0999999
2021-02-18,3.0799999
2021-02-17,3.1500001
2021-02-16,3.28
2021-02-12,3.4300001
2021-02-11,3.3699999
2021-02-10,3.48
2021-02-09,3.51
2021-02-08,3.52
2021-02-05,3.54
2021-02-04,3.4000001
2021-02-03,3.47
2021-02-02,3.3
2021-02-01,3.3800001
2021-01-29,3.3099999
2021-01-28,3.4300001
2021-01-27,3.3099999
2021-01-26,3.5
2021-01-25,3.55
2021-01-22,3.7
2021-01-21,3.75
2021-01-20,3.8099999
2021-01-19,3.6800001
2021-01-18,3.5999999
2021-01-15,3.6300001
2021-01-14,3.74
2021-01-13,3.79
2021-01-12,3.8499999
2021-01-11,3.75
2021-01-08,3.7
2021-01-07,3.95
2021-01-06,3.9000001
2021-01-05,4.0100002
2021-01-04,4.0100002
2020-12-31,3.77
2020-12-30,3.8299999
2020-12-29,3.75
2020-12-24,3.8299999
2020-12-23,3.8499999
2020-12-22,3.8199999
2020-12-21,3.9300001
2020-12-18,3.8800001
2020-12-17,3.98
2020-12-16,3.72
2020-12-15,3.3499999
2020-12-14,3.28
2020-12-11,3.3800001
2020-12-10,3.52
2020-12-09,3.5
2020-12-08,3.6099999
2020-12-07,3.6300001
2020-12-04,3.5799999
2020-12-03,3.5799999
2020-12-02,3.48
2020-12-01,3.4400001
2020-11-30,3.3399999
2020-11-27,3.3099999
2020-11-26,3.3599999
2020-11-25,3.1099999
2020-11-24,3.0799999
2020-11-23,3.29
2020-11-20,3.3900001
2020-11-19,3.3699999
2020-11-18,3.45
2020-11-17,3.3299999
2020-11-16,3.4200001
2020-11-13,3.49
2020-11-12,3.3800001
2020-11-11,3.28
2020-11-10,3.27
2020-11-09,3.4400001
2020-11-06,3.55
2020-11-05,3.5999999
2020-11-04,3.3499999
2020-11-03,3.4100001
2020-11-02,3.47
2020-10-30,3.3099999
2020-10-29,3.2
2020-10-28,3.1099999
2020-10-27,3.3699999
2020-10-26,3.3599999
2020-10-23,3.49
2020-10-22,3.55
2020-10-21,3.54
2020-10-20,3.48
2020-10-19,3.52
2020-10-16,3.5699999
2020-10-15,3.6900001
2020-10-14,3.71
2020-10-13,3.74
2020-10-09,3.76
2020-10-08,3.6500001
2020-10-07,3.5999999
2020-10-06,3.6400001
2020-10-05,3.8699999
2020-10-02,3.77
2020-10-01,3.8800001
2020-09-30,3.8099999
2020-09-29,3.95
2020-09-28,3.8499999
2020-09-25,3.78
2020-09-24,3.8
2020-09-23,3.72
2020-09-22,4.0900002
2020-09-21,4.0700002
2020-09-18,4.3200002
2020-09-17,4.2399998
2020-09-16,4.3099999
2020-09-15,4.3699999
2020-09-14,4.27
2020-09-11,3.99
2020-09-10,3.8
2020-09-09,3.71
2020-09-08,3.5799999
2020-09-04,3.45
2020-09-03,3.4100001
2020-09-02,3.45
2020-09-01,3.4300001
2020-08-31,3.55
2020-08-28,3.5699999
2020-08-27,3.47
2020-08-26,3.55
2020-08-25,3.3599999
2020-08-24,3.47
2020-08-21,3.5
2020-08-20,3.6600001
2020-08-19,3.6600001
2020-08-18,3.8499999
2020-08-17,3.8399999
2020-08-14,3.55
2020-08-13,3.72
2020-08-12,3.6500001
2020-08-11,3.6400001
2020-08-10,3.8299999
2020-08-07,4.0300002
2020-08-06,4.0300002
2020-08-05,4.1700001
2020-08-04,4.29
2020-07-31,3.5999999
2020-07-30,3.468468
2020-07-29,3.513514
2020-07-28,3.468468
2020-07-27,3.5585589
2020-07-24,3.3783779
2020-07-23,3.243243
2020-07-22,3.3783779
2020-07-21,3.513514
2020-07-20,3.513514
2020-07-17,3.108108
2020-07-16,3.0630629
2020-07-15,2.8828831
2020-07-14,2.8828831
2020-07-13,2.387387
2020-07-10,2.387387
2020-07-09,2.4324319
2020-07-08,2.387387
2020-07-07,2.3423419
2020-07-06,2.297297
2020-07-03,2.2522521
2020-07-02,2.3423419
2020-06-30,2.207207
2020-06-29,2.1621621
2020-06-26,2.1171169
2020-06-25,2.207207
2020-06-24,2.207207
2020-06-23,2.2522521
2020-06-22,2.207207
2020-06-19,2.207207
2020-06-18,2.207207
2020-06-17,2.1621621
2020-06-16,2.1621621
2020-06-15,2.207207
2020-06-12,2.1621621
2020-06-11,2.207207
2020-06-10,2.3423419
2020-06-09,2.387387
2020-06-08,2.387387
2020-06-05,2.3423419
2020-06-04,2.3423419
2020-06-03,2.297297
2020-06-02,2.3423419
2020-06-01,2.387387
2020-05-29,2.4324319
2020-05-28,2.297297
2020-05-27,2.387387
2020-05-26,2.3423419
2020-05-25,2.4774771
2020-05-22,2.5675681
2020-05-21,2.4324319
2020-05-20,2.4774771
2020-05-19,2.5675681
2020-05-15,2.387387
2020-05-14,2.3423419
2020-05-13,2.2522521
2020-05-12,2.2522521
2020-05-11,2.387387
2020-05-08,2.4324319
2020-05-07,2.072072
2020-05-06,1.936937
2020-05-05,1.981982
2020-05-04,1.891892
2020-05-01,1.936937
2020-04-30,1.891892
2020-04-29,1.891892
2020-04-28,1.756757
2020-04-27,1.756757
2020-04-24,1.756757
2020-04-23,1.756757
2020-04-22,1.756757
2020-04-21,1.756757
2020-04-20,1.756757
2020-04-17,1.756757
2020-04-16,1.801802
2020-04-15,1.801802
2020-04-14,1.756757
2020-04-13,1.801802
2020-04-09,1.621622
2020-04-08,1.5765769
2020-04-07,1.5765769
2020-04-06,1.5765769
2020-04-03,1.531532
2020-04-02,1.531532
2020-04-01,1.4414411
2020-03-31,1.396396
2020-03-30,1.396396
2020-03-27,1.351351
2020-03-26,1.396396
2020-03-25,1.4414411
2020-03-24,1.396396
2020-03-23,1.1261261
2020-03-20,0.900901
2020-03-19,1.081081
2020-03-18,1.081081
2020-03-17,1.261261
2020-03-16,1.1711709
2020-03-13,1.261261
2020-03-12,1.216216
2020-03-11,1.531532
2020-03-10,1.621622
2020-03-09,1.666667
2020-03-06,1.801802
2020-03-05,1.936937
2020-03-04,1.8468471
2020-03-03,1.8468471
2020-03-02,1.8468471
2020-02-28,1.801802
2020-02-27,1.981982
2020-02-26,2.1171169
2020-02-25,2.0270269
2020-02-24,2.1621621
2020-02-21,2.072072
2020-02-20,2.0270269
2020-02-19,2.1171169
2020-02-18,1.981982
2020-02-14,1.936937
2020-02-13,1.981982
2020-02-12,1.981982
2020-02-11,2.0270269
2020-02-10,1.981982
2020-02-07,1.981982
2020-02-06,1.936937
2020-02-05,1.936937
2020-02-04,1.981982
2020-02-03,2.0270269
2020-01-31,2.072072
2020-01-30,2.1171169
2020-01-29,2.072072
2020-01-28,1.8468471
2020-01-27,1.891892
2020-01-24,1.936937
2020-01-23,1.936937
2020-01-22,1.981982
2020-01-21,2.0270269
2020-01-20,2.072072
2020-01-17,2.072072
2020-01-16,2.1171169
2020-01-15,2.1621621
2020-01-14,2.1171169
2020-01-13,2.072072
2020-01-10,2.1171169
2020-01-09,2.1621621
2020-01-08,2.1171169
2020-01-07,2.1621621
2020-01-06,2.1621621
2020-01-03,2.207207
2020-01-02,2.2522521
2019-12-31,2.2522521
2019-12-30,2.2522521
2019-12-27,2.207207
2019-12-24,2.207207
2019-12-23,2.1621621
2019-12-20,2.297297
2019-12-19,2.2522521
2019-12-18,2.072072
2019-12-17,2.072072
2019-12-16,2.0270269
2019-12-13,1.891892
2019-12-12,1.891892
2019-12-11,1.891892
2019-12-10,1.891892
2019-12-09,1.801802
2019-12-06,1.801802
2019-12-05,1.8468471
2019-12-04,1.891892
2019-12-03,1.981982
2019-12-02,1.8468471
2019-11-29,1.891892
2019-11-28,1.891892
2019-11-27,1.891892
2019-11-26,1.8468471
2019-11-25,1.8468471
2019-11-22,1.936937
2019-11-21,1.8468471
2019-11-20,1.8468471
2019-11-19,1.801802
2019-11-18,1.8468471
2019-11-15,1.711712
2019-11-14,1.711712
2019-11-13,1.801802
2019-11-12,1.756757
2019-11-11,1.711712
2019-11-08,1.756757
2019-11-07,1.756757
2019-11-06,1.891892
2019-11-05,1.981982
2019-11-04,2.0270269
2019-11-01,1.756757
2019-10-31,1.756757
2019-10-30,1.666667
2019-10-29,1.711712
2019-10-28,1.756757
2019-10-25,1.756757
2019-10-24,1.711712
2019-10-23,1.711712
2019-10-22,1.666667
2019-10-21,1.666667
2019-10-18,1.756757
2019-10-17,1.666667
2019-10-16,1.486486
2019-10-15,1.531532
2019-10-11,1.531532
2019-10-10,1.531532
2019-10-09,1.531532
2019-10-08,1.5765769
2019-10-07,1.531532
2019-10-04,1.5765769
2019-10-03,1.5765769
2019-10-02,1.5765769
2019-10-01,1.5765769
2019-09-30,1.666667
2019-09-27,1.711712
2019-09-26,1.801802
2019-09-25,1.801802
2019-09-24,1.756757
2019-09-23,1.5765769
2019-09-20,1.486486
2019-09-19,1.666667
2019-09-18,1.621622
2019-09-17,1.621622
2019-09-16,1.666667
2019-09-13,1.711712
2019-09-12,1.666667
2019-09-11,1.666667
2019-09-10,1.666667
2019-09-09,1.621622
2019-09-06,1.666667
2019-09-05,1.756757
2019-09-04,1.801802
2019-09-03,1.801802
2019-08-30,1.891892
2019-08-29,1.8468471
2019-08-28,1.891892
2019-08-27,1.8468471
2019-08-26,1.936937
2019-08-23,2.0270269
2019-08-22,1.981982
2019-08-21,2.072072
2019-08-20,1.981982
2019-08-19,1.891892
2019-08-16,1.981982
2019-08-15,2.0270269
2019-08-14,2.297297
2019-08-13,2.387387
2019-08-12,2.5225229
2019-08-09,2.5225229
2019-08-08,2.4774771
2019-08-07,2.4774771
2019-08-06,2.297297
2019-08-02,2.297297
2019-08-01,2.3423419
2019-07-31,2.297297
2019-07-30,2.3423419
2019-07-29,2.3423419
2019-07-26,2.4324319
2019-07-25,2.4324319
2019-07-24,2.4324319
2019-07-23,2.297297
2019-07-22,2.387387
2019-07-19,2.612613
2019-07-18,2.5675681
2019-07-17,2.5675681
2019-07-16,2.6576581
2019-07-15,2.612613
2019-07-12,2.612613
2019-07-11,2.612613
2019-07-10,2.792793
2019-07-09,2.612613
2019-07-08,2.6576581
2019-07-05,2.702703
2019-07-04,2.792793
2019-07-03,2.792793
2019-07-02,2.6576581
2019-06-28,2.792793
2019-06-27,2.8378379
2019-06-26,2.8378379
2019-06-25,2.927928
2019-06-24,3.0630629
2019-06-21,3.1981981
2019-06-20,2.792793
2019-06-19,2.3423419
2019-06-18,2.297297
2019-06-17,2.297297
2019-06-14,2.072072
2019-06-13,2.1171169
2019-06-12,2.207207
2019-06-11,2.2522521
2019-06-10,2.2522521
2019-06-07,2.3423419
2019-06-06,2.297297
2019-06-05,1.891892
2019-06-04,1.936937
2019-06-03,1.981982
2019-05-31,1.936937
2019-05-30,1.936937
2019-05-29,2.1171169
2019-05-28,1.936937
2019-05-27,1.756757
2019-05-24,1.756757
2019-05-23,1.756757
2019-05-22,1.666667
2019-05-21,1.666667
2019-05-17,1.711712
2019-05-16,1.711712
2019-05-15,1.711712
2019-05-14,1.711712
2019-05-13,1.666667
2019-05-10,1.711712
2019-05-09,1.756757
2019-05-08,1.801802
2019-05-07,1.711712
2019-05-06,1.801802
2019-05-03,1.891892
2019-05-02,1.8468471
2019-05-01,1.981982
2019-04-30,2.0270269
2019-04-29,2.0270269
2019-04-26,2.0270269
2019-04-25,1.981982
2019-04-24,2.0270269
2019-04-23,1.891892
2019-04-22,2.0270269
2019-04-18,2.1621621
2019-04-17,2.0270269
2019-04-16,2.072072
2019-04-15,2.072072
2019-04-12,2.1171169
2019-04-11,2.1171169
2019-04-10,2.1621621
2019-04-09,2.207207
2019-04-08,2.207207
2019-04-05,2.2522521
2019-04-04,2.1621621
2019-04-03,2.1171169
2019-04-02,2.1621621
2019-04-01,2.207207
2019-03-29,2.297297
2019-03-28,2.2522521
2019-03-27,2.297297
2019-03-26,2.3423419
2019-03-25,2.6576581
2019-03-22,2.3423419
2019-03-21,2.3423419
2019-03-20,2.3423419
2019-03-19,2.297297
2019-03-18,2.3423419
2019-03-15,2.387387
2019-03-14,2.387387
2019-03-13,2.4774771
2019-03-12,2.5225229
2019-03-11,2.387387
2019-03-08,2.4324319
2019-03-07,2.3423419
2019-03-06,2.387387
2019-03-05,2.4324319
2019-03-04,2.4774771
2019-03-01,2.6576581
2019-02-28,2.702703
2019-02-27,2.612613
2019-02-26,2.792793
2019-02-25,2.9729731
2019-02-22,3.243243
2019-02-21,3.0630629
2019-02-20,3.1981981
2019-02-19,3.243243
2019-02-15,3.333333
2019-02-14,3.243243
2019-02-13,3.3783779
2019-02-12,3.2882881
2019-02-11,3.243243
2019-02-08,3.243243
2019-02-07,3.1531529
2019-02-06,3.2882881
2019-02-05,3.1981981
2019-02-04,2.9729731
2019-02-01,2.702703
2019-01-31,2.702703
2019-01-30,2.792793
2019-01-29,2.8828831
2019-01-28,2.8378379
2019-01-25,2.9729731
2019-01-24,2.8828831
2019-01-23,2.612613
2019-01-22,2.792793
2019-01-21,3.018018
2019-01-18,2.4324319
2019-01-17,2.207207
2019-01-16,2.1621621
2019-01-15,2.072072
2019-01-14,2.1171169
2019-01-11,2.072072
2019-01-10,2.1171169
2019-01-09,2.1171169
2019-01-08,2.1171169
2019-01-07,2.1171169
2019-01-04,2.207207
2019-01-03,2.297297
2019-01-02,2.1621621
2018-12-31,2.1621621
2018-12-28,2.207207
2018-12-27,2.072072
2018-12-24,2.0270269
2018-12-21,2.0270269
2018-12-20,2.072072
2018-12-19,2.1171169
2018-12-18,2.207207
2018-12-17,2.2522521
2018-12-14,2.3423419
2018-12-13,2.297297
2018-12-12,2.387387
2018-12-11,2.4774771
2018-12-10,2.2522521
2018-12-07,2.3423419
2018-12-06,2.4324319
2018-12-05,2.2522521
2018-12-04,2.387387
2018-12-03,2.4774771
2018-11-30,2.4324319
2018-11-29,2.2522521
2018-11-28,2.3423419
2018-11-27,2.387387
2018-11-26,2.4324319
2018-11-23,2.387387
2018-11-22,2.3423419
2018-11-21,2.387387
2018-11-20,2.2522521
2018-11-19,2.2522521
2018-11-16,2.387387
2018-11-15,2.5225229
2018-11-14,2.4774771
2018-11-13,2.4324319
2018-11-12,2.927928
2018-11-09,3.1981981
2018-11-08,3.333333
2018-11-07,3.018018
2018-11-06,2.927928
2018-11-05,3.018018
2018-11-02,2.8828831
2018-11-01,2.8828831
2018-10-31,3.018018
2018-10-30,2.6576581
2018-10-29,2.927928
2018-10-26,3.1531529
2018-10-25,3.0630629
2018-10-24,2.792793
2018-10-23,3.513514
2018-10-22,3.4234231
2018-10-19,3.738739
2018-10-18,3.8288291
2018-10-17,3.8738739
2018-10-16,4.0540538
2018-10-15,3.7837839
2018-10-12,3.5585589
2018-10-11,3.1981981
2018-10-10,3.333333
2018-10-09,3.3783779
2018-10-05,3.6036041
2018-10-04,3.333333
2018-10-03,3.6936941
2018-10-02,4.0990992
2018-10-01,4.2342339
2018-09-28,4.0090089
2018-09-27,3.6036041
2018-09-26,3.738739
2018-09-25,3.333333
2018-09-24,5.1801801
2018-09-21,2.5225229
2018-09-20,1.936937
2018-09-19,1.756757
2018-09-18,1.936937
2018-09-17,1.801802
2018-09-14,1.261261
2018-09-13,1.081081
2018-09-12,1.081081
2018-09-11,1.261261
2018-09-10,0.810811
2018-09-07,0.405405
2018-09-06,0.45045
2018-09-05,0.405405
2018-09-04,0.405405
2018-08-31,0.45045
2018-08-30,0.45045
2018-08-29,0.45045
2018-08-28,0.45045
2018-08-27,0.36036
2018-08-24,0.36036
2018-08-23,0.36036
2018-08-22,0.36036
2018-08-21,0.36036
2018-08-20,0.36036
2018-08-17,0.36036
2018-08-16,0.36036
2018-08-15,0.36036
2018-08-14,0.405405
2018-08-13,0.405405
2018-08-10,0.405405
2018-08-09,0.405405
2018-08-08,0.405405
2018-08-07,0.45045
2018-08-03,0.405405
2018-08-02,0.405405
2018-08-01,0.405405
2018-07-31,0.405405
2018-07-30,0.45045
2018-07-27,0.405405
2018-07-26,0.405405
2018-07-25,0.405405
2018-07-24,0.45045
2018-07-23,0.45045
2018-07-20,0.45045
2018-07-19,0.45045
2018-07-18,0.45045
2018-07-17,0.495495
2018-07-16,0.495495
2018-07-13,0.495495
2018-07-12,0.45045
2018-07-11,0.495495
2018-07-10,0.540541
2018-07-09,0.495495
2018-07-06,0.540541
2018-07-05,0.495495
2018-07-04,0.495495
2018-07-03,0.495495
2018-06-29,0.45045
2018-06-28,0.495495
2018-06-27,0.45045
2018-06-26,0.45045
2018-06-25,0.45045
2018-06-22,0.45045
2018-06-21,0.495495
2018-06-20,0.495495
2018-06-19,0.540541
2018-06-18,0.540541
2018-06-15,0.630631
2018-06-14,0.630631
2018-06-13,0.630631
2018-06-12,0.630631
2018-06-11,0.630631
2018-06-08,0.675676
2018-06-07,0.630631
2018-06-06,0.630631
2018-06-05,0.675676
2018-06-04,0.675676
2018-06-01,0.675676
2018-05-31,0.765766
2018-05-30,0.765766
2018-05-29,0.810811
2018-05-28,0.810811
2018-05-25,0.765766
2018-05-24,0.765766
2018-05-23,0.810811
2018-05-22,0.855856
2018-05-18,0.855856
2018-05-17,0.855856
2018-05-16,0.855856
2018-05-15,0.855856
2018-05-14,0.900901
2018-05-11,0.900901
2018-05-10,0.945946
2018-05-09,0.945946
2018-05-08,0.945946
2018-05-07,0.945946
2018-05-04,0.990991
2018-05-03,0.990991
2018-05-02,1.036036
2018-05-01,0.990991
2018-04-30,0.990991
2018-04-27,1.036036
2018-04-26,1.036036
2018-04-25,1.081081
2018-04-24,1.1261261
2018-04-23,1.1261261
2018-04-20,1.081081
2018-04-19,1.081081
2018-04-18,1.036036
2018-04-17,0.945946
2018-04-16,0.945946
2018-04-13,0.945946
2018-04-12,0.900901
2018-04-11,0.945946
2018-04-10,0.945946
2018-04-09,0.945946
2018-04-06,0.945946
2018-04-05,0.900901
2018-04-04,0.945946
2018-04-03,0.990991
2018-04-02,1.081081
2018-03-29,1.1261261
2018-03-28,1.1261261
2018-03-27,1.1261261
2018-03-26,1.216216
2018-03-23,1.1711709
2018-03-22,1.261261
