date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2019-12-31,USA.TO,USD,,2019-12-31,2019-12-31,2019,Q4,13123000.0,18006000.0,-4883000.0,-0.3720947953973939,0.0,3910000.0,0.0,4791000.0,0.0,4791000.0,22797000.0,0.0,118000.0,0.0,-11482000.0,-0.8749523736950392,-9674000.0,-0.7371789987045645,-3513000.0,-13187000.0,-1.0048769336279815,1453000.0,-13053000.0,-0.9946658538443953,-0.11986303932869499,-0.11986303932869499,108899291.0,108899291.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2019-09-30,USA.TO,USD,,2019-09-30,2019-09-30,2019,Q3,12525000.0,17964000.0,-5439000.0,-0.43425149700598803,0.0,1904000.0,0.0,2956000.0,0.0,2956000.0,20920000.0,8000.0,8000.0,0.0,-8506000.0,-0.679121756487026,-8395000.0,-0.6702594810379241,-119000.0,-8514000.0,-0.6797604790419162,278000.0,-8792000.0,-0.7019560878243513,-0.11,-0.11,81437739.0,81437739.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2019-06-30,USA.TO,USD,,2019-06-30,2019-06-30,2019,Q2,14936000.0,18160000.0,-3224000.0,-0.2158543117300482,0.0,2667000.0,0.0,3187000.0,0.0,3187000.0,21347000.0,0.0,979000.0,0.0,-6915000.0,-0.4629753615425817,-6411000.0,-0.4292313872522764,-1483000.0,-7894000.0,-0.5285216925549009,101000.0,-7995000.0,-0.5352838778789502,-0.11,-0.11,74017916.0,74017916.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2019-03-31,USA.TO,USD,,2019-03-31,2019-03-31,2019,Q1,17826000.0,15932000.0,1894000.0,0.10624929877706721,0.0,1230000.0,0.0,1977000.0,0.0,1977000.0,17909000.0,0.0,701000.0,0.0,-1986000.0,-0.11141029956243689,-83000.0,-0.004656120273757433,-2604000.0,-2687000.0,-0.15073488163356893,126000.0,-2813000.0,-0.15780320879614046,-0.06,-0.06,44721090.0,44721090.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2018-12-31,USA.TO,USD,,2018-12-31,2018-12-31,2018,Q4,18886000.0,17700000.0,1186000.0,0.06279783966959653,0.0,1493000.0,0.0,2680000.0,0.0,2680000.0,20380000.0,0.0,663000.0,0.0,-5459000.0,-0.2890500900137668,-1494000.0,-0.07910621624483745,-4628000.0,-6122000.0,-0.32415545907021076,678000.0,-6800000.0,-0.36005506724557873,-0.0624430144361546,-0.0624430144361546,108899291.0,108899291.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2018-09-30,USA.TO,USD,,2018-09-30,2018-09-30,2018,Q3,11734000.0,15252000.0,-3518000.0,-0.29981251065280384,0.0,1659000.0,0.0,2375000.0,0.0,2375000.0,17627000.0,0.0,234000.0,0.0,-5776000.0,-0.49224475882052154,-5893000.0,-0.5022157831941367,-117000.0,-6010000.0,-0.5121868075677518,-219000.0,-5791000.0,-0.4935230952786773,-0.13,-0.13,43019794.0,43019794.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2018-06-30,USA.TO,USD,,2018-06-30,2018-06-30,2018,Q2,17351000.0,14377000.0,2974000.0,0.17140222465563945,0.0,1338000.0,0.0,2491000.0,0.0,2491000.0,16868000.0,0.0,250000.0,0.0,1536000.0,0.08852515705146677,483000.0,0.027837012275949514,803000.0,1286000.0,0.07411676560428794,-104000.0,1390000.0,0.08011065644631434,0.032735156055083044,0.03127122478138827,42461994.0,44449810.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2018-03-31,USA.TO,USD,,2018-03-31,2018-03-31,2018,Q1,20383000.0,15358000.0,5025000.0,0.2465289702202816,0.0,2230000.0,0.0,4148000.0,0.0,4148000.0,19506000.0,0.0,262000.0,0.0,1098000.0,0.05386841976156601,877000.0,0.043026051121032236,-41000.0,836000.0,0.04101457096600108,313000.0,523000.0,0.025658637099543736,0.012518850684292825,0.011844786014655058,41776998.0,44154449.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2017-12-31,USA.TO,USD,,2017-12-31,2017-12-31,2017,Q4,12046000.0,10595000.0,1451000.0,0.12045492279594887,0.0,1874000.0,0.0,2848000.0,0.0,2848000.0,13443000.0,0.0,129000.0,0.0,-1773000.0,-0.14718578781338204,-1397000.0,-0.11597210692346006,-505000.0,-1902000.0,-0.15789473684210525,-543000.0,-1359000.0,-0.11281753279096796,-0.012479420090990307,-0.012479420090990307,108899291.0,108899291.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
2017-09-30,USA.TO,USD,,2017-09-30,2017-09-30,2017,Q3,9814000.0,9409000.0,405000.0,0.04126757693091502,0.0,1515000.0,0.0,3003000.0,0.0,3003000.0,12412000.0,0.0,19000.0,0.0,-2744000.0,-0.2796005706134094,-2598000.0,-0.2647238638679438,-165000.0,-2763000.0,-0.28153658039535356,9000.0,-2772000.0,-0.28245363766048504,-0.07,-0.07,40137013.0,40137013.0,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer,https://www.sedar.com/ModifyCompanyDocumentSearchForm.do?lang=EN&company_search=Americas Gold and Silver Corporation&document_selection=0&industry_group=A&FromDate=13&FromMonth=05&FromYear=2000&ToDate=13&ToMonth=11&ToYear=2020&Variable=Issuer
